Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,Borough_Staten Island
14330,2612577,144360.0,1900,1,100,77.0,5.6,0.6,8295699.9,87504.7,,,,,,6.088137434368242,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13372,4397530,51545.0,1929,1,95,85.5,3.8,0.8,4246100.1,46179.9,39.89,,,,,5.462983988103271,3.686125665917315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6022,4370871,76536.0,1924,1,100,79.3,4.6,0.7,4797880.3,52689.6,,40.846115999999995,-73.94020400000001,12.0,263.0,5.540478923698008,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6507,2692228,152699.0,2002,1,100,65.2,6.6,0.5,6288000.1,67817.4,,40.822433000000004,-73.911635,3.0,141.0,5.811140992976701,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13190,4921533,70000.0,1927,1,100,30.7,3.1,0.0,20500.0,229.4,11.85,,,,,4.658710952916121,2.47232786758114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7603,4034916,58600.0,1941,1,100,118.6,5.5,1.0,6264355.4,65621.1,,40.857104,-73.90467,5.0,239.0,5.807241183024431,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4448,4402719,51270.0,1929,1,100,65.9,4.1,0.4,2323299.6,23233.0,36.25,40.768572999999996,-73.959949,8.0,126.0,5.00930107108312,3.590439381300684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,2642019,115945.0,1925,1,100,62.3,9.3,,,,0.27,40.749887,-73.981832,5.0,82.0,,-1.3093333199837622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9387,3128268,74800.0,1925,1,100,49.5,4.0,0.4,2871800.4,34505.9,,40.662478,-73.961955,9.0,327.0,5.0271645960474665,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4791,2693190,152120.0,1983,1,100,83.2,9.4,0.6,6959741.0,78182.0,44.79,40.775921999999994,-73.95611,8.0,140.0,5.912691865942586,3.8019849002192085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13293,2818827,64664.0,1992,1,100,16.3,4.0,0.0,134500.0,1345.0,77.15,,,,,1.9600947840472698,4.34575157880917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5683,4670600,51870.0,1941,1,100,90.1,5.3,,,,62.51,40.812659000000004,-73.960515,9.0,211.0,5.62293388679288,4.135326543943721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13896,4414537,151869.0,1940,1,100,117.2,4.1,1.1,15563243.0,168363.6,34.44,,,,,6.717320902077632,3.53921867955953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13160,3128496,114000.0,1930,1,100,32.6,2.1,,3333891.1,,9.74,,,,,5.176714544788788,2.2762411176544437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4728,3284560,81254.0,1920,1,100,87.3,8.1,0.6,3878476.7,41388.3,,40.783119,-73.958214,8.0,15002.0,5.327876168789581,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4608,3514421,222899.0,1986,1,100,103.9,6.1,0.4,7533616.3,75336.2,50.9,40.772166,-73.95228900000001,8.0,132.0,6.821107472256465,3.929862923556477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9761,2692932,63540.0,1915,1,100,95.3,5.2,0.8,3766048.1,41379.6,44.04,40.681615,-73.964483,2.0,201.0,5.342334251964811,3.785098311854479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6693,4406349,68495.0,1931,1,100,143.6,5.1,1.3,8646316.1,86463.2,178.81,40.823756,-73.927155,4.0,63.0,6.129485845005356,5.186323789587112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,2826033,141091.0,1899,1,100,55.6,5.6,0.0,208440.0,2084.4,59.43,40.733521,-73.995414,2.0,61.0,6.0428703351678825,4.084799149378569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14256,4410475,54000.0,1941,1,100,95.8,4.4,0.9,4328094.9,46950.7,40.53,,,,,5.437644431769136,3.7020424406402173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3338,4952041,61605.0,1912,1,100,83.4,3.7,0.0,144022.5,1440.2,54.51,40.791636,-73.96669200000001,7.0,181.0,5.891367930569697,3.9983841710761894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,4424342,493039.0,1957,1,100,69.6,11.9,0.0,2684903.0,26849.0,,40.709112,-74.006889,1.0,1502.0,4.960043507980195,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12759,3527066,68326.0,1940,1,100,69.5,2.3,0.7,4869900.3,54151.7,40.42,,,,,5.5556690891919835,3.699324711975475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2703,2811093,172075.0,1916,1,100,51.4,10.6,,,,,40.760103,-73.98397299999999,5.0,125.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11366,2932978,57600.0,1960,1,100,1.5,0.4,,,,48.83,40.620736,-73.957368,14.0,538.0,,3.888344878073569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9066,2383143,66500.0,1928,1,100,67.4,3.7,0.6,3784799.6,40293.2,54.65,40.694419,-73.995716,2.0,501.0,5.352805551832106,4.000949214622548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11412,2801604,60300.0,1938,1,100,81.5,3.5,0.7,4196899.7,44451.5,74.74,40.612483000000005,-73.95285,14.0,546.0,5.406723240391823,4.314015424057338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13028,5832581,69352.0,1928,1,100,17.6,3.9,,,,33.94,,,,,3.1135153092103742,3.52459425980608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8560,4039511,254000.0,1935,19,100,129.3,3.8,1.3,30498284.6,334548.2,16.68,40.877728999999995,-73.846757,12.0,386.0,7.390119697926092,2.8142103969306005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13616,4794437,87106.0,1974,1,95,146.3,11.7,0.1,924975.9,9249.8,273.8,,,,,6.488748900307305,5.612397912854348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
219,4442287,363265.0,1953,1,100,154.5,,1.7,10817395.0,119577.3,92.38,,,,,6.353674146545189,4.525910505002459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13576,4414595,56903.0,2006,1,100,125.9,18.0,0.7,2825186.8,30502.9,,,,,,5.011301738639416,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3312,2543952,177679.0,1906,1,100,67.9,5.5,0.5,8685519.0,96962.7,25.6,40.787023,-73.968085,7.0,173.0,6.134048590563775,3.242592351485517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949,3554025,563420.0,1963,1,100,121.8,12.1,,,,,40.75466,-73.971598,6.0,90.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,2560548,168200.0,1910,1,100,76.4,12.1,0.0,6591.2,65.9,,40.739627,-73.986785,5.0,56.0,6.188058763188655,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9280,2658110,57786.0,1937,1,100,68.3,3.5,0.6,3379600.3,36816.6,,40.675041,-73.9728,6.0,159.0,5.190175207928333,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11669,3222212,119662.0,1953,1,100,81.0,5.2,0.7,7514399.8,80881.2,55.13,40.593173,-73.939512,15.0,59402.0,5.989212012054688,4.009694032601592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,4040435,63368.0,1907,1,100,61.9,5.4,0.4,2242567.4,24462.9,23.43,40.740241999999995,-73.988539,5.0,56.0,4.938781190328272,3.1540172525197043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13344,2775158,140196.0,1950,1,100,86.7,4.7,0.7,9494800.1,100794.5,86.5,,,,,6.274573679589626,4.460144413937834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4036,2683841,51338.0,1941,1,100,80.0,4.8,0.6,3187572.2,31875.7,38.75,40.755683000000005,-73.966566,6.0,98.0,5.295814236329918,3.657130755799356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3994,4038886,94516.0,1928,1,100,78.4,5.4,,,,42.0,40.750186,-73.970961,6.0,88.0,6.119637860830965,3.7376696182833684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4959,2794397,165200.0,1962,1,100,76.8,4.6,0.7,9850638.8,107451.7,35.17,40.783854999999996,-73.946189,8.0,15601.0,6.259963800142989,3.5601934464858913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4290,4403256,325173.0,1963,1,100,58.7,5.2,0.0,445150.0,4451.5,36.91,40.763182,-73.96851099999999,8.0,11402.0,3.1612467120315646,3.608482517041907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7673,2817692,92748.0,1927,1,100,87.7,3.8,0.8,6877103.1,74490.0,80.65,40.862101,-73.90923599999999,7.0,255.0,5.900718933801237,4.390118804571218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6646,2937180,56925.0,1928,1,100,98.1,5.7,0.1,495982.5,4959.8,,40.835963,-73.91630699999999,4.0,22102.0,5.887769310769217,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14248,3481968,98187.0,2003,1,100,65.3,6.0,0.5,4767861.4,50624.0,,,,,,5.534179690270021,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3388,5220576,54778.0,1923,4,100,22.8,2.2,0.2,2200402.9,24457.6,0.0,40.788659,-73.97130899999999,7.0,173.0,4.761318868478023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4141,2811585,804200.0,1969,1,100,87.6,14.2,0.4,34138202.0,349164.4,,40.760818,-73.95095400000001,8.0,23801.0,7.502848519066694,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,2815523,74257.0,1925,1,100,118.8,19.1,0.5,3931535.8,39315.4,,40.750009999999996,-73.98133299999999,5.0,82.0,5.341376856008484,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13139,4409918,53000.0,1967,1,100,155.1,,,7029791.3,,3.5,,,,,5.922650231107622,1.252762968495368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14266,2804420,54978.0,1952,1,100,40.0,9.4,0.0,120000.0,1200.0,1.9,,,,,3.4011973816621555,0.6418538861723947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11294,3536283,72000.0,1932,1,100,102.7,5.9,0.8,6607199.7,70496.1,,40.608226,-73.96746800000001,15.0,422.0,5.930918047239948,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,2814898,67051.0,1900,1,100,69.4,10.0,0.0,26800.0,268.0,9.24,40.737652000000004,-73.98975899999999,5.0,52.0,5.314190715704327,2.2235418856535927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,4043768,75916.0,2008,1,100,112.4,23.8,0.3,2277599.7,25100.0,26.17,40.741174,-74.001501,4.0,83.0,4.795790545596741,3.2646137165420543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,2617519,112898.0,1961,1,100,128.6,10.8,0.0,263500.0,2635.0,85.1,40.732592,-73.983417,6.0,48.0,2.6390573296152584,4.443827035579329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14884,3550159,51425.0,1985,1,100,29.1,6.3,0.1,431800.0,4764.4,27.82,40.610847,-74.065867,1.0,8.0,3.131136910560194,3.325755186495297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7198,2562244,68874.0,1950,1,100,84.2,4.5,0.7,5514600.0,59231.8,,40.850885999999996,-73.913614,5.0,243.0,5.6798312538336875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14281,4372369,113240.0,1976,1,90,135.0,14.4,0.9,9673400.1,102480.1,109.89,,,,,6.241834084675783,4.699479865458833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7684,4835869,86742.0,1930,1,100,78.5,3.6,0.2,2177300.0,21773.0,,40.861218,-73.91007900000001,7.0,257.0,5.989713014069176,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5619,2809866,56423.0,1980,1,100,81.9,1.2,0.8,4534800.2,45348.0,,40.808264,-73.95844,9.0,20701.0,5.484381909620826,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9544,3072410,127950.0,1926,1,100,78.2,4.8,0.6,7288224.2,76898.9,97.43,40.665347,-73.933809,9.0,355.0,6.06262174142431,4.57913417143725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10996,2669106,120594.0,1928,1,100,79.7,5.3,0.7,7363286.7,79120.8,51.45,40.638040999999994,-74.028036,10.0,70.0,5.968963281761469,3.9406104622800586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6589,2787035,66162.0,1926,1,100,105.1,5.0,0.9,5835210.7,62776.8,,40.828664,-73.919876,4.0,18302.0,5.736249664793703,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,4398324,389000.0,1913,1,100,110.7,17.1,0.1,2417036.0,24170.4,,40.741809,-73.98519300000001,5.0,56.0,4.855150391255861,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5419,2672563,197170.0,1929,1,100,57.6,3.7,0.4,9291843.4,92918.4,45.47,40.802275,-73.967774,7.0,195.0,6.2015228588735365,3.8170527678369193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5780,2653484,55176.0,1930,1,100,72.6,3.5,0.7,3415676.8,37457.6,58.27,40.823108000000005,-73.94736400000001,9.0,227.0,5.200704537681037,4.065087381154983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6668,4495831,61200.0,1929,1,100,78.0,4.3,0.7,4038100.1,44289.8,138.64,40.83081,-73.922988,4.0,195.0,5.368309738368072,4.93188064540735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3515,4038877,74817.0,1917,1,100,51.6,3.6,0.4,3495866.5,39629.7,,40.788971000000004,-73.978094,7.0,171.0,5.22413246835866,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7001,4000380,52452.0,1915,1,100,68.5,4.4,0.6,3283341.3,35547.7,78.77,40.816635,-73.888239,2.0,93.0,5.161351511474879,4.3665322137152325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9797,2869789,335000.0,1983,1,100,77.3,21.9,0.0,683744.6,6837.4,63.94,40.689789000000005,-73.977734,2.0,33.0,3.591817741270805,4.157945143631696,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,2820160,78325.0,1927,1,100,82.9,12.1,0.1,828100.0,8281.0,44.32,40.754178,-73.99034499999999,5.0,113.0,5.384953673207583,3.7914360424390283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,2668307,555125.0,2000,1,100,78.4,12.0,0.4,22083773.5,235924.0,,40.751831,-73.994651,4.0,103.0,7.067319848653476,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7900,2805241,80170.0,1923,1,100,18.1,3.7,0.1,445200.0,4515.4,,40.869997999999995,-73.89119000000001,7.0,40302.0,3.1612467120315646,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10669,2612583,176680.0,1959,1,100,68.6,4.1,0.6,9657260.9,103675.7,,40.639546,-73.966015,14.0,526.0,6.240080894395223,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8781,4382862,56148.0,1999,1,100,62.3,4.2,0.5,2702205.7,30014.7,61.31,40.88471,-73.910315,8.0,297.0,4.966335035199676,4.115942961774596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
